2024-05-15 19:30:55.741475, 64972.6, 631341
2024-05-15 19:30:56.156063, 64972.6, 631341
2024-05-15 19:30:56.562573, 64972.6, 631732
2024-05-15 19:30:56.967434, 64972.6, 632229
2024-05-15 19:30:57.348207, 64972.6, 632396
2024-05-15 19:30:57.749609, 64972.6, 633144
2024-05-15 19:30:58.125673, 64972.7, 635785
2024-05-15 19:30:58.533959, 64972.6, 637145
2024-05-15 19:30:58.915236, 64972.7, 640286
2024-05-15 19:30:59.371983, 64972.7, 643761
2024-05-15 19:30:59.779798, 64970.1, 643765
2024-05-15 19:31:00.345170, 64972.6, 128
2024-05-15 19:31:00.762220, 64972.7, 142
2024-05-15 19:31:01.336012, 64974.4, 2812
2024-05-15 19:31:01.742037, 64976.9, 12686
2024-05-15 19:31:02.130936, 64976.9, 12686
2024-05-15 19:31:02.535071, 64976.9, 22733
2024-05-15 19:31:02.944850, 64977, 22796
2024-05-15 19:31:03.354208, 64977, 23070
2024-05-15 19:31:04.419914, 64976.9, 23236
2024-05-15 19:31:04.817042, 64973.8, 23932
2024-05-15 19:31:05.202924, 64973.8, 23932
2024-05-15 19:31:05.601053, 64970.5, 27382
2024-05-15 19:31:06.182064, 64968.1, 160790
2024-05-15 19:31:06.592065, 64968.1, 160881
2024-05-15 19:31:07.181577, 64968.1, 160881
2024-05-15 19:31:07.587780, 64966.8, 172269
2024-05-15 19:31:08.159836, 64966.9, 176605
2024-05-15 19:31:08.560751, 64966.8, 176646
2024-05-15 19:31:09.068120, 64965.4, 182466
2024-05-15 19:31:09.467291, 64965.4, 182466
2024-05-15 19:31:09.853537, 64965.4, 186659
2024-05-15 19:31:10.267065, 64965.4, 186842
2024-05-15 19:31:10.761412, 64964.9, 188423
2024-05-15 19:31:11.166339, 64964.9, 188542
2024-05-15 19:31:11.548978, 64964.3, 192400
2024-05-15 19:31:11.972648, 64964.3, 192400
2024-05-15 19:31:12.361807, 64964.2, 193292
2024-05-15 19:31:12.770101, 64964.2, 193292
2024-05-15 19:31:13.148670, 64958.9, 193464
2024-05-15 19:31:13.558124, 64964.2, 198197
2024-05-15 19:31:13.949256, 64964.9, 202132
2024-05-15 19:31:14.383338, 64956.8, 204492
2024-05-15 19:31:14.766305, 64961.7, 494650
2024-05-15 19:31:15.171976, 64961.8, 494720
2024-05-15 19:31:15.559984, 64961.8, 503686
2024-05-15 19:31:16.012928, 64961.7, 503758
2024-05-15 19:31:16.396558, 64961.7, 503758
2024-05-15 19:31:16.799604, 64961.8, 503892
2024-05-15 19:31:17.181199, 64961.7, 508973
2024-05-15 19:31:17.586439, 64961.8, 508975
2024-05-15 19:31:17.971339, 64961.7, 509148
2024-05-15 19:31:18.374974, 64961.7, 509148
2024-05-15 19:31:18.785984, 64961.8, 509150
2024-05-15 19:31:19.188209, 64961.7, 509405
2024-05-15 19:31:20.260655, 64961.8, 509441
2024-05-15 19:31:21.346863, 64961.7, 509984
2024-05-15 19:31:21.928408, 64961.8, 510214
2024-05-15 19:31:22.518514, 64961.7, 510215
2024-05-15 19:31:23.086226, 64961.7, 510406
2024-05-15 19:31:23.827821, 64961.7, 510516
2024-05-15 19:31:24.231461, 64961.7, 510855
2024-05-15 19:31:24.670577, 64961.7, 519421
2024-05-15 19:31:25.058829, 64961.7, 519478
2024-05-15 19:31:25.454960, 64961.7, 519483
2024-05-15 19:31:25.852908, 64961.7, 519502
2024-05-15 19:31:26.406166, 64961.7, 522438
2024-05-15 19:31:27.496167, 64961.8, 524858
2024-05-15 19:31:27.893284, 64961.8, 524858
2024-05-15 19:31:28.507619, 64961.7, 525438
2024-05-15 19:31:28.922889, 64961.7, 541629
2024-05-15 19:31:29.518690, 64961.8, 541653
2024-05-15 19:31:29.924581, 64961.8, 541675
2024-05-15 19:31:30.337139, 64961.7, 560478
2024-05-15 19:31:30.768861, 64961.8, 560482
2024-05-15 19:31:31.192444, 64961.8, 560482
2024-05-15 19:31:31.628756, 64961.7, 700828
2024-05-15 19:31:32.028713, 64961.7, 701529
2024-05-15 19:31:32.572988, 64961.8, 701590
2024-05-15 19:31:32.973063, 64961.7, 702146
2024-05-15 19:31:34.086002, 64961.8, 702150
2024-05-15 19:31:34.484100, 64961.7, 702937
2024-05-15 19:31:35.097678, 64961.8, 720220
2024-05-15 19:31:35.502551, 64961.7, 720673
2024-05-15 19:31:36.148725, 64965, 720710
2024-05-15 19:31:36.592359, 64984.3, 747395
2024-05-15 19:31:37.001867, 64984.3, 747395
2024-05-15 19:31:37.403996, 64987.6, 749360
2024-05-15 19:31:37.828965, 64987.5, 750505
2024-05-15 19:31:38.224702, 64995, 763189
2024-05-15 19:31:38.636666, 64997.9, 763538
2024-05-15 19:31:39.031884, 64997.9, 768775
2024-05-15 19:31:40.099505, 64999.6, 772131
2024-05-15 19:31:40.490053, 64999.7, 772618
2024-05-15 19:31:41.529016, 64999.7, 774742
2024-05-15 19:31:41.942568, 65000, 774755
2024-05-15 19:31:42.523056, 64999.9, 782997
2024-05-15 19:31:42.922548, 65000, 784518
2024-05-15 19:31:43.502574, 65000, 797448
2024-05-15 19:31:44.010822, 64999.9, 798341
2024-05-15 19:31:44.423402, 64999.9, 800438
2024-05-15 19:31:44.815310, 64999.9, 816183
2024-05-15 19:31:45.216182, 64999.9, 825669
2024-05-15 19:31:46.330387, 65000, 827389
2024-05-15 19:31:46.720658, 64999.9, 828202
2024-05-15 19:31:47.320005, 64999.9, 829092
2024-05-15 19:31:47.714234, 64999.9, 836374
2024-05-15 19:31:48.341446, 64992.7, 852478
2024-05-15 19:31:48.784529, 64992.6, 872494
2024-05-15 19:31:49.199405, 64986.1, 885111
2024-05-15 19:31:49.645367, 64986.1, 885474
2024-05-15 19:31:50.377642, 64986, 886333
2024-05-15 19:31:50.781171, 64986.1, 906676
2024-05-15 19:31:51.190024, 64986.1, 906676
2024-05-15 19:31:51.580022, 64982.5, 907295
2024-05-15 19:31:51.990157, 64988.1, 911478
2024-05-15 19:31:52.737278, 64988.2, 912815
2024-05-15 19:31:53.187738, 64989.9, 926881
2024-05-15 19:31:53.606480, 64984.1, 926884
2024-05-15 19:31:54.005387, 64984.2, 927092
2024-05-15 19:31:54.467897, 64984.2, 927092
2024-05-15 19:31:54.861080, 64986.5, 985948
2024-05-15 19:31:55.297450, 64986.5, 991026
2024-05-15 19:31:55.699193, 64986.6, 991031
2024-05-15 19:31:56.098199, 64986.6, 991031
2024-05-15 19:31:56.541703, 64986.5, 991294
2024-05-15 19:31:56.993027, 64987, 992401
2024-05-15 19:31:57.392769, 64986.9, 992410
2024-05-15 19:31:58.441853, 64986.9, 992410
2024-05-15 19:31:58.859050, 64987, 1002668
2024-05-15 19:31:59.953985, 64985.3, 0
2024-05-15 19:32:00.537770, 64992.6, 2828
2024-05-15 19:32:00.961294, 64992.6, 2828
2024-05-15 19:32:01.531510, 64999, 5178
2024-05-15 19:32:01.937070, 64999, 25187
2024-05-15 19:32:02.347375, 64999.7, 25189
2024-05-15 19:32:02.745904, 65001.9, 28038
2024-05-15 19:32:03.165459, 65001.9, 28038
2024-05-15 19:32:03.580370, 65002, 28051
2024-05-15 19:32:04.000186, 65003.9, 29383
2024-05-15 19:32:04.425838, 65003.8, 40874
2024-05-15 19:32:04.813102, 65008.9, 65666
2024-05-15 19:32:05.224257, 65009, 71406
2024-05-15 19:32:05.635777, 65009, 74932
2024-05-15 19:32:06.049967, 65010, 75032
2024-05-15 19:32:06.464037, 65013.3, 75629
2024-05-15 19:32:06.877828, 65018.7, 78287
2024-05-15 19:32:07.266013, 65019.6, 79689
2024-05-15 19:32:07.668444, 65021.9, 85069
2024-05-15 19:32:08.130280, 65023.9, 87955
2024-05-15 19:32:08.539301, 65024, 87968
2024-05-15 19:32:08.945187, 65024, 90003
2024-05-15 19:32:09.356131, 65020.3, 159252
2024-05-15 19:32:09.736167, 65028, 161642
2024-05-15 19:32:10.131716, 65028, 161777
2024-05-15 19:32:10.521375, 65027.9, 164725
2024-05-15 19:32:10.970925, 65029.7, 165293
2024-05-15 19:32:11.415127, 65032.8, 185698
2024-05-15 19:32:11.808641, 65032.8, 340595
2024-05-15 19:32:12.212318, 65041, 415602
2024-05-15 19:32:12.632664, 65040.9, 435835
2024-05-15 19:32:13.071766, 65044, 457014
2024-05-15 19:32:13.506957, 65042.4, 493782
2024-05-15 19:32:13.980978, 65042.5, 518976
2024-05-15 19:32:14.393583, 65042.4, 525569
2024-05-15 19:32:14.782843, 65048, 583212
2024-05-15 19:32:15.201564, 65050, 648086
2024-05-15 19:32:15.594771, 65044.6, 649370
2024-05-15 19:32:15.991551, 65046.8, 654598
2024-05-15 19:32:16.382721, 65043.1, 656533
2024-05-15 19:32:16.786347, 65043.1, 708924
2024-05-15 19:32:17.938696, 65043, 714514
2024-05-15 19:32:18.353535, 65044.4, 723912
2024-05-15 19:32:19.020957, 65043.3, 733701
2024-05-15 19:32:19.495247, 65043.2, 733773
2024-05-15 19:32:20.104123, 65043.2, 736362
2024-05-15 19:32:20.534650, 65043, 910631
2024-05-15 19:32:20.967591, 65043.2, 979848
2024-05-15 19:32:21.447736, 65048.8, 982716
2024-05-15 19:32:21.850624, 65048.8, 982781
2024-05-15 19:32:22.277398, 65048.8, 982802
2024-05-15 19:32:22.741322, 65046.3, 983114
2024-05-15 19:32:23.151654, 65046.3, 983475
2024-05-15 19:32:23.566204, 65040.1, 1002235
2024-05-15 19:32:23.997356, 65040.2, 1004981
2024-05-15 19:32:24.407800, 65032.4, 1032132
2024-05-15 19:32:25.535542, 65039.8, 1044357
2024-05-15 19:32:25.966578, 65039.8, 1100764
2024-05-15 19:32:26.608554, 65039.8, 1127169
2024-05-15 19:32:27.009039, 65039.8, 1127169
2024-05-15 19:32:27.624386, 65041, 1128340
2024-05-15 19:32:28.031791, 65041, 1128340
2024-05-15 19:32:28.444468, 65040.9, 1130236
2024-05-15 19:32:28.845829, 65041, 1132044
2024-05-15 19:32:29.272802, 65036.2, 1137506
2024-05-15 19:32:30.326148, 65030.9, 1143907
2024-05-15 19:32:30.787731, 65030.9, 1144230
2024-05-15 19:32:31.369532, 65037, 1144319
2024-05-15 19:32:31.822746, 65035.3, 1146812
2024-05-15 19:32:32.898614, 65032.8, 1147603
2024-05-15 19:32:33.329153, 65032.8, 1148373
2024-05-15 19:32:33.924819, 65030.8, 1158599
2024-05-15 19:32:34.341876, 65025.8, 1159591
2024-05-15 19:32:34.915374, 65025.7, 1163189
2024-05-15 19:32:35.430453, 65021.8, 1180802
2024-05-15 19:32:35.817678, 65004.8, 1182153
2024-05-15 19:32:36.234357, 65004.8, 1182153
2024-05-15 19:32:36.627499, 65004.7, 1186629
2024-05-15 19:32:37.049102, 65004.6, 1193658
2024-05-15 19:32:37.459468, 65010.3, 1195462
2024-05-15 19:32:37.904562, 65012.8, 1196838
2024-05-15 19:32:38.335641, 65012.8, 1197201
2024-05-15 19:32:38.932276, 65012.8, 1213566
2024-05-15 19:32:39.358470, 65012.9, 1221006
2024-05-15 19:32:39.945079, 65012.8, 1224587
2024-05-15 19:32:40.363904, 65012.8, 1260897
2024-05-15 19:32:40.957244, 65012.8, 1262917
2024-05-15 19:32:41.408153, 65012.8, 1264484
2024-05-15 19:32:41.800494, 65012.8, 1264922
2024-05-15 19:32:42.187114, 65014.9, 1265829
2024-05-15 19:32:42.595887, 65014.8, 1267014
2024-05-15 19:32:43.003032, 65018, 1268335
2024-05-15 19:32:43.404259, 65018, 1268335
2024-05-15 19:32:43.802620, 65017.9, 1268647
2024-05-15 19:32:44.228070, 65018, 1287423
2024-05-15 19:32:44.616277, 65018, 1287429
2024-05-15 19:32:45.035183, 65018, 1287429
2024-05-15 19:32:45.422846, 65018, 1287429
2024-05-15 19:32:45.822321, 65017.9, 1287437
2024-05-15 19:32:46.215598, 65017.9, 1292020
2024-05-15 19:32:46.690538, 65017.9, 1292177
2024-05-15 19:32:47.072859, 65017.9, 1294428
2024-05-15 19:32:47.482040, 65017.9, 1296072
2024-05-15 19:32:47.875734, 65018, 1298503
2024-05-15 19:32:48.287772, 65017.9, 1302597
2024-05-15 19:32:48.688741, 65018, 1303007
2024-05-15 19:32:49.133367, 65017.9, 1306096
2024-05-15 19:32:49.553544, 65018, 1315791
2024-05-15 19:32:49.965768, 65017.9, 1315814
2024-05-15 19:32:50.384951, 65017.9, 1316361
2024-05-15 19:32:50.830103, 65017.9, 1316653
2024-05-15 19:32:51.218775, 65018, 1317852
2024-05-15 19:32:51.629708, 65019.8, 1348308
2024-05-15 19:32:52.067224, 65021.4, 1352218
2024-05-15 19:32:52.496842, 65023.6, 1372448
2024-05-15 19:32:52.884805, 65024.8, 1374737
2024-05-15 19:32:53.306732, 65024.9, 1375182
2024-05-15 19:32:53.743303, 65024.8, 1375192
2024-05-15 19:32:54.158965, 65025.7, 1375746
2024-05-15 19:32:54.583353, 65028.6, 1376116
2024-05-15 19:32:55.022092, 65028.6, 1376116
2024-05-15 19:32:55.414996, 65028.5, 1388674
2024-05-15 19:32:55.866826, 65028.5, 1388674
2024-05-15 19:32:56.281801, 65028.5, 1389180
2024-05-15 19:32:56.738915, 65028.6, 1392145
2024-05-15 19:32:57.143397, 65028.6, 1392145
2024-05-15 19:32:57.600518, 65028.6, 1393571
2024-05-15 19:32:57.987915, 65028.5, 1393621
2024-05-15 19:32:58.488150, 65028.6, 1395545
2024-05-15 19:32:58.893299, 65028.6, 1395620
2024-05-15 19:32:59.322993, 65028.6, 1396133
2024-05-15 19:32:59.728561, 65024.9, 1412355
2024-05-15 19:33:00.174163, 65022.8, 7
2024-05-15 19:33:00.596989, 65022.9, 15034
2024-05-15 19:33:01.743110, 65022.8, 74934
2024-05-15 19:33:02.160488, 65022.8, 74934
2024-05-15 19:33:02.791666, 65022.6, 379449
2024-05-15 19:33:03.183577, 65024.9, 380402
2024-05-15 19:33:03.789121, 65025.6, 418294
2024-05-15 19:33:04.186397, 65025.5, 421912
2024-05-15 19:33:04.626920, 65025.6, 424501
2024-05-15 19:33:05.044487, 65025.5, 424549
2024-05-15 19:33:05.545594, 65025.5, 425006
2024-05-15 19:33:06.604466, 65025.6, 425012
2024-05-15 19:33:07.017028, 65025.6, 432251
2024-05-15 19:33:07.599395, 65021.3, 433815
2024-05-15 19:33:08.014698, 65021.3, 433815
2024-05-15 19:33:08.604147, 65021.2, 433825
2024-05-15 19:33:09.000758, 65018.9, 438820
2024-05-15 19:33:09.435725, 65012.9, 444962
2024-05-15 19:33:09.843303, 65012.8, 445496
2024-05-15 19:33:10.266779, 65012.8, 446201
2024-05-15 19:33:10.662149, 65019.7, 452959
2024-05-15 19:33:11.070098, 65019.7, 453294
2024-05-15 19:33:11.498512, 65019.7, 453505
2024-05-15 19:33:11.896324, 65019.7, 454279
2024-05-15 19:33:12.326808, 65020, 474349
2024-05-15 19:33:12.757143, 65019.9, 475401
2024-05-15 19:33:13.148816, 65020.5, 476401
2024-05-15 19:33:13.536208, 65021.2, 482350
2024-05-15 19:33:13.936940, 65021.2, 482350
2024-05-15 19:33:14.360751, 65021.2, 482350
2024-05-15 19:33:14.770671, 65021.2, 483945
2024-05-15 19:33:15.972025, 65021.2, 488559
2024-05-15 19:33:16.377606, 65000, 641803
2024-05-15 19:33:17.017287, 64996.1, 659819
2024-05-15 19:33:17.447309, 64996.1, 659819
2024-05-15 19:33:18.074581, 64995.7, 660178
2024-05-15 19:33:18.464103, 64995.8, 660190
2024-05-15 19:33:19.020962, 64988.4, 667083
2024-05-15 19:33:20.074690, 64988.4, 668098
2024-05-15 19:33:20.488148, 64988.4, 668988
2024-05-15 19:33:21.149022, 64988.6, 671202
2024-05-15 19:33:21.545563, 64988.7, 671416
2024-05-15 19:33:22.125276, 64988.7, 671416
2024-05-15 19:33:22.547652, 64988.6, 679811
2024-05-15 19:33:22.945897, 64988.6, 681681
2024-05-15 19:33:23.364210, 64993.8, 685803
2024-05-15 19:33:23.758621, 64993.8, 686494
2024-05-15 19:33:24.165179, 64993.8, 706887
2024-05-15 19:33:24.571678, 64993.8, 707796
2024-05-15 19:33:24.972928, 64993.9, 708008
2024-05-15 19:33:25.364604, 64993.9, 718152
2024-05-15 19:33:25.761352, 64995.8, 718182
2024-05-15 19:33:26.150824, 64995.7, 718877
2024-05-15 19:33:26.551260, 64995.8, 719424
2024-05-15 19:33:26.989327, 64995.7, 719703
2024-05-15 19:33:27.419856, 64995.8, 741394
2024-05-15 19:33:27.834208, 64996, 819625
2024-05-15 19:33:28.934854, 64996, 895520
2024-05-15 19:33:29.403262, 64996, 895520
2024-05-15 19:33:29.995436, 64996, 896458
2024-05-15 19:33:30.386397, 64996, 896842
2024-05-15 19:33:30.992295, 64996.1, 898098
2024-05-15 19:33:31.435114, 64996.1, 898098
2024-05-15 19:33:31.842112, 64995.8, 898268
2024-05-15 19:33:32.257744, 64995.7, 902242
2024-05-15 19:33:32.666867, 64995.6, 902262
2024-05-15 19:33:33.064035, 64994, 902365
2024-05-15 19:33:33.475907, 64993.3, 922767
2024-05-15 19:33:33.910304, 64993.2, 933078
2024-05-15 19:33:34.352019, 64993.3, 933231
2024-05-15 19:33:34.747031, 64993.3, 933341
2024-05-15 19:33:35.157803, 64990, 934808
2024-05-15 19:33:35.569005, 64968.5, 936583
2024-05-15 19:33:35.980504, 64968.5, 936583
2024-05-15 19:33:36.423324, 64961.6, 955198
2024-05-15 19:33:36.820117, 64961.6, 987268
2024-05-15 19:33:37.209639, 64961.7, 991889
2024-05-15 19:33:37.610165, 64961.6, 992081
2024-05-15 19:33:37.999733, 64961.6, 992081
2024-05-15 19:33:38.412806, 64961.7, 1015261
2024-05-15 19:33:39.466622, 64961.6, 1015262
2024-05-15 19:33:40.054707, 64955.2, 1039431
2024-05-15 19:33:41.160377, 64950, 1046218
2024-05-15 19:33:41.748856, 64950, 1099252
2024-05-15 19:33:42.325310, 64950, 1100528
2024-05-15 19:33:42.719897, 64950, 1169187
2024-05-15 19:33:43.448043, 64950.1, 1179200
2024-05-15 19:33:43.843515, 64950, 1184400
2024-05-15 19:33:44.240854, 64950, 1196009
2024-05-15 19:33:44.693254, 64950.1, 1196092
2024-05-15 19:33:45.202172, 64961.6, 1220123
2024-05-15 19:33:45.776539, 64966.4, 1233919
2024-05-15 19:33:46.183287, 64966.5, 1238888
2024-05-15 19:33:46.584423, 64966.4, 1240438
2024-05-15 19:33:47.005105, 64966.5, 1251070
2024-05-15 19:33:47.457843, 64966.4, 1251330
2024-05-15 19:33:47.855315, 64966.4, 1252970
2024-05-15 19:33:48.392266, 64971.7, 1253451
2024-05-15 19:33:48.798688, 64973.8, 1319233
2024-05-15 19:33:49.191485, 64974.5, 1386283
2024-05-15 19:33:49.582589, 64974.4, 1429271
2024-05-15 19:33:50.740114, 64974.5, 1429273
2024-05-15 19:33:51.142028, 64974.5, 1436352
2024-05-15 19:33:51.766061, 64974.6, 1436356
2024-05-15 19:33:52.173410, 64974.6, 1436356
2024-05-15 19:33:52.797432, 64974.5, 1437934
2024-05-15 19:33:53.208675, 64974.5, 1437934
2024-05-15 19:33:53.650053, 64974.6, 1437949
2024-05-15 19:33:54.080505, 64974.5, 1438202
2024-05-15 19:33:54.527702, 64974.6, 1438442
2024-05-15 19:33:55.007168, 64974.5, 1438452
2024-05-15 19:33:55.509057, 64974.5, 1438671
2024-05-15 19:33:55.957727, 64974.6, 1441027
2024-05-15 19:33:56.391759, 64974.6, 1441234
2024-05-15 19:33:56.882495, 64974.5, 1441248
2024-05-15 19:33:57.343782, 64974.5, 1442330
2024-05-15 19:33:57.741684, 64974.6, 1442342
2024-05-15 19:33:58.158754, 64974.6, 1442342
2024-05-15 19:33:58.792296, 64974.5, 1445285
2024-05-15 19:33:59.239106, 64974.5, 1445285
2024-05-15 19:33:59.700394, 64974.6, 1445616
2024-05-15 19:34:00.135862, 64974.6, 0
2024-05-15 19:34:00.551623, 64974.5, 187
2024-05-15 19:34:00.979647, 64974.5, 187
2024-05-15 19:34:01.377906, 64974.6, 404
2024-05-15 19:34:01.808741, 64974.5, 3664
2024-05-15 19:34:02.292440, 64974.6, 5694
2024-05-15 19:34:02.706750, 64974.5, 5696
2024-05-15 19:34:03.131058, 64974.5, 6693
2024-05-15 19:34:03.574977, 64974.6, 6697
2024-05-15 19:34:04.013422, 64974.6, 6697
2024-05-15 19:34:04.455181, 64974.6, 8679
2024-05-15 19:34:04.882520, 64974.6, 8690
2024-05-15 19:34:05.295261, 64974.6, 8997
2024-05-15 19:34:05.707861, 64974.5, 9256
2024-05-15 19:34:06.134138, 64974.5, 9256
2024-05-15 19:34:06.548053, 64974.5, 11275
2024-05-15 19:34:06.963065, 64974.5, 11297
2024-05-15 19:34:07.374678, 64974.5, 11297
2024-05-15 19:34:07.817272, 64974.5, 13139
2024-05-15 19:34:08.232188, 64974.5, 14376
2024-05-15 19:34:09.345696, 64966.5, 15459
2024-05-15 19:34:09.740314, 64969.3, 38038
2024-05-15 19:34:10.859680, 64970, 39190
2024-05-15 19:34:11.250461, 64970, 39291
2024-05-15 19:34:11.878613, 64970, 39291
2024-05-15 19:34:12.307171, 64970.1, 39300
2024-05-15 19:34:12.959192, 64970, 39503
2024-05-15 19:34:13.349143, 64970, 39503
2024-05-15 19:34:13.763349, 64970, 40662
2024-05-15 19:34:14.166826, 64970, 40662
2024-05-15 19:34:14.577351, 64962.1, 41052
2024-05-15 19:34:14.978533, 64962.1, 41277
2024-05-15 19:34:15.426171, 64962, 49465
2024-05-15 19:34:15.857127, 64964.7, 49595
2024-05-15 19:34:16.267333, 64964.7, 49595
2024-05-15 19:34:16.666817, 64969.9, 49646
2024-05-15 19:34:17.097686, 64969.9, 60198
2024-05-15 19:34:18.171494, 64969.9, 60667
2024-05-15 19:34:18.578461, 64970, 62070
2024-05-15 19:34:19.177395, 64969.9, 62107
2024-05-15 19:34:19.797576, 64969.9, 62608
2024-05-15 19:34:20.251749, 64969.9, 66168
2024-05-15 19:34:20.719000, 64970, 116168
2024-05-15 19:34:21.160005, 64969.9, 116170
2024-05-15 19:34:21.572001, 64962, 118408
2024-05-15 19:34:21.968288, 64962.1, 118409
2024-05-15 19:34:22.420520, 64962, 118730
2024-05-15 19:34:22.831332, 64962, 118730
2024-05-15 19:34:23.243221, 64962.1, 122450
2024-05-15 19:34:23.651112, 64962.1, 122450
2024-05-15 19:34:24.065140, 64962.1, 122450
2024-05-15 19:34:24.528551, 64964.9, 125801
2024-05-15 19:34:24.949007, 64964.9, 125801
2024-05-15 19:34:25.422630, 64964.9, 125818
2024-05-15 19:34:25.835838, 64964.9, 125818
2024-05-15 19:34:26.269144, 64958.5, 132526
2024-05-15 19:34:26.682171, 64958.5, 132526
2024-05-15 19:34:27.083602, 64958.6, 133674
2024-05-15 19:34:27.504604, 64958.5, 133695
2024-05-15 19:34:27.907986, 64958.5, 133695
2024-05-15 19:34:28.305359, 64958.6, 133854
2024-05-15 19:34:28.743960, 64956, 136256
2024-05-15 19:34:29.881921, 64956, 136760
2024-05-15 19:34:30.297296, 64953.1, 137590
2024-05-15 19:34:30.895428, 64950, 138126
2024-05-15 19:34:31.497611, 64950, 138562
2024-05-15 19:34:31.906723, 64943.8, 153619
2024-05-15 19:34:32.966237, 64957.1, 157833
2024-05-15 19:34:33.413718, 64957.1, 159659
2024-05-15 19:34:34.002836, 64957.1, 166054
2024-05-15 19:34:34.397803, 64957.1, 169814
2024-05-15 19:34:35.002749, 64957.1, 173297
2024-05-15 19:34:35.434190, 64957.1, 173477
2024-05-15 19:34:35.826266, 64957.1, 173510
2024-05-15 19:34:36.228437, 64957.1, 176055
2024-05-15 19:34:36.648010, 64957.2, 176563
2024-05-15 19:34:37.091358, 64959.9, 177779
2024-05-15 19:34:37.483339, 64959.9, 177938
2024-05-15 19:34:37.883215, 64959.9, 177938
2024-05-15 19:34:38.304327, 64964.6, 179440
2024-05-15 19:34:38.761917, 64964.9, 179597
2024-05-15 19:34:39.160788, 64964.9, 192515
2024-05-15 19:34:40.279948, 64964.9, 249441
2024-05-15 19:34:41.349356, 64964.8, 349821
2024-05-15 19:34:42.413109, 64964.9, 349826
2024-05-15 19:34:42.996599, 64967.3, 351310
2024-05-15 19:34:43.579235, 64967.3, 351310
2024-05-15 19:34:44.166113, 64964.8, 353926
2024-05-15 19:34:44.760254, 64964.8, 359259
2024-05-15 19:34:45.182037, 64964.9, 359273
2024-05-15 19:34:45.600025, 64964.8, 359604
2024-05-15 19:34:46.011018, 64964.9, 363765
2024-05-15 19:34:47.133048, 64964.8, 363929
2024-05-15 19:34:47.546717, 64964.9, 364030
2024-05-15 19:34:48.151356, 64957.1, 366302
2024-05-15 19:34:48.556916, 64957.1, 367496
2024-05-15 19:34:49.159478, 64957.1, 368124
